fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1666,person,0.62,person_185,826,283,868,379,no,0,0,0,0,0,
1666,person,0.57,person_214,1698,321,1752,405,no,0,0,0,0,0,
1667,car,0.66,car_177,0,202,485,1016,no,0,0,0,0,0,
1667,car,0.81,car_201,1244,282,1474,500,si,0.25,1345,422,1414,447,ET
1667,car,0.79,car_209,1078,299,1185,392,no,0,0,0,0,0,
1667,person,0.48,person_112,873,282,904,380,no,0,0,0,0,0,
1667,person,0.63,person_185,826,281,868,378,no,0,0,0,0,0,
1667,person,0.58,person_214,1696,320,1752,405,no,0,0,0,0,0,
1668,car,0.60,car_177,0,220,386,1038,no,0,0,0,0,0,
1668,car,0.82,car_201,1243,282,1489,506,si,0.20,1351,425,1423,451,ET
1668,car,0.77,car_209,1077,299,1184,391,no,0,0,0,0,0,
1668,person,0.49,person_112,873,282,904,381,no,0,0,0,0,0,
1668,person,0.64,person_185,826,281,868,379,no,0,0,0,0,0,
1668,person,0.57,person_214,1696,320,1753,405,no,0,0,0,0,0,
1669,car,0.81,car_201,1243,282,1500,509,si,0.20,1357,427,1429,454,ET
1669,car,0.77,car_209,1075,300,1183,391,no,0,0,0,0,0,
1669,person,0.52,person_112,873,282,904,381,no,0,0,0,0,0,
1669,person,0.63,person_185,827,281,869,379,no,0,0,0,0,0,
1669,person,0.64,person_214,1697,318,1755,404,no,0,0,0,0,0,
1670,car,0.83,car_201,1244,283,1509,513,si,0.20,1366,433,1442,458,ET
1670,car,0.76,car_209,1072,299,1181,392,no,0,0,0,0,0,
1670,person,0.50,person_112,873,282,904,381,no,0,0,0,0,0,
1670,person,0.60,person_185,827,282,868,378,no,0,0,0,0,0,
1670,person,0.56,person_214,1699,317,1759,404,no,0,0,0,0,0,
1670,person,0.70,person_184,0,240,98,505,no,0,0,0,0,0,
1671,car,0.83,car_201,1247,283,1519,518,si,0.20,1373,438,1453,462,ET
1671,car,0.78,car_209,1071,300,1177,392,no,0,0,0,0,0,
1671,person,0.50,person_112,873,283,905,381,no,0,0,0,0,0,
1671,person,0.59,person_185,828,283,868,378,no,0,0,0,0,0,
1671,person,0.58,person_214,1700,321,1760,405,no,0,0,0,0,0,
1671,person,0.75,person_184,0,239,91,510,no,0,0,0,0,0,
1672,car,0.85,car_201,1253,281,1529,522,si,0.20,1381,441,1460,466,ET
1672,car,0.80,car_209,1069,299,1175,395,no,0,0,0,0,0,
1672,person,0.48,person_112,873,283,905,380,no,0,0,0,0,0,
1672,person,0.56,person_185,828,283,868,377,no,0,0,0,0,0,
1672,person,0.50,person_214,1701,323,1761,405,no,0,0,0,0,0,
1672,person,0.58,person_184,0,241,84,510,no,0,0,0,0,0,
1673,car,0.84,car_201,1259,279,1545,527,si,0.20,1392,444,1471,469,ET
1673,car,0.82,car_209,1064,297,1173,397,no,0,0,0,0,0,
1673,person,0.42,person_112,873,282,905,380,no,0,0,0,0,0,
1673,person,0.62,person_185,828,284,868,377,no,0,0,0,0,0,
1673,person,0.62,person_214,1704,325,1760,406,no,0,0,0,0,0,
1673,person,0.60,person_184,0,238,78,507,no,0,0,0,0,0,
1674,car,0.87,car_201,1262,278,1559,536,si,0.17,1406,447,1488,475,ET
1674,car,0.80,car_209,1059,297,1172,400,no,0,0,0,0,0,
1674,person,0.43,person_112,873,282,905,381,no,0,0,0,0,0,
1674,person,0.63,person_185,828,285,868,378,no,0,0,0,0,0,
1674,person,0.44,person_214,1708,324,1761,406,no,0,0,0,0,0,
1674,person,0.63,person_184,0,237,73,505,no,0,0,0,0,0,
1675,car,0.87,car_201,1268,278,1574,545,si,0.17,1417,452,1499,479,ET
1675,car,0.79,car_209,1056,298,1169,403,no,0,0,0,0,0,
1675,person,0.46,person_112,873,282,906,380,no,0,0,0,0,0,
1675,person,0.65,person_185,828,286,869,378,no,0,0,0,0,0,
1675,person,0.46,person_214,1710,322,1763,405,no,0,0,0,0,0,
1675,person,0.61,person_184,0,237,68,504,no,0,0,0,0,0,
1676,car,0.86,car_201,1273,274,1593,552,si,0.17,1428,460,1516,486,ET
1676,car,0.80,car_209,1052,299,1170,403,no,0,0,0,0,0,
1676,person,0.47,person_112,873,282,906,380,no,0,0,0,0,0,
1676,person,0.67,person_185,828,286,869,378,no,0,0,0,0,0,
1676,person,0.56,person_214,1711,321,1764,406,no,0,0,0,0,0,
1676,person,0.58,person_184,0,242,64,504,no,0,0,0,0,0,
1677,car,0.85,car_201,1277,275,1606,558,si,0.17,1441,462,1531,491,ET
1677,car,0.78,car_209,1051,298,1168,404,no,0,0,0,0,0,
1677,person,0.45,person_112,873,282,906,380,no,0,0,0,0,0,
1677,person,0.64,person_185,827,286,869,378,no,0,0,0,0,0,
1677,person,0.51,person_214,1713,321,1765,406,no,0,0,0,0,0,
1677,person,0.49,person_184,0,246,62,504,no,0,0,0,0,0,
1678,car,0.85,car_201,1282,275,1619,561,si,0.14,1458,467,1546,496,ET
1678,car,0.80,car_209,1051,299,1164,403,no,0,0,0,0,0,
1678,person,0.46,person_112,873,282,906,380,no,0,0,0,0,0,
1678,person,0.67,person_185,828,286,869,378,no,0,0,0,0,0,
1678,person,0.58,person_214,1716,320,1766,407,no,0,0,0,0,0,
1678,person,0.50,person_184,0,256,56,503,no,0,0,0,0,0,
1679,car,0.86,car_201,1286,271,1643,567,si,0.12,1479,474,1566,502,ET
1679,car,0.80,car_209,1050,298,1163,403,no,0,0,0,0,0,
1679,person,0.47,person_112,874,282,907,379,no,0,0,0,0,0,
1679,person,0.67,person_185,828,285,870,378,no,0,0,0,0,0,
1679,person,0.57,person_214,1716,322,1766,406,no,0,0,0,0,0,
1679,person,0.53,person_184,0,267,53,502,no,0,0,0,0,0,
1680,car,0.86,car_201,1295,266,1664,576,si,0.11,1495,482,1590,511,ET
1680,car,0.79,car_209,1043,300,1161,406,no,0,0,0,0,0,
1680,person,0.46,person_112,874,282,907,380,no,0,0,0,0,0,
1680,person,0.68,person_185,828,285,870,378,no,0,0,0,0,0,
1680,person,0.51,person_214,1716,321,1766,406,no,0,0,0,0,0,
1680,person,0.50,person_184,0,280,51,502,no,0,0,0,0,0,
1681,car,0.83,car_201,1303,259,1690,591,si,0.11,1510,490,1612,519,ET
1681,car,0.78,car_209,1035,300,1161,406,no,0,0,0,0,0,
1681,person,0.63,person_185,829,285,870,376,no,0,0,0,0,0,
1681,person,0.52,person_214,1719,321,1766,406,no,0,0,0,0,0,
1681,person,0.42,person_184,0,300,49,503,no,0,0,0,0,0,
1682,car,0.84,car_201,1305,259,1714,601,si,0.10,1528,497,1634,526,ET
1682,car,0.77,car_209,1027,299,1161,408,no,0,0,0,0,0,
1682,person,0.62,person_185,830,286,870,375,no,0,0,0,0,0,
1682,person,0.52,person_214,1721,320,1769,406,no,0,0,0,0,0,
1682,person,0.44,person_112,874,283,908,379,no,0,0,0,0,0,
1683,car,0.86,car_201,1316,261,1742,609,si,0.09,1555,505,1661,536,ET
1683,car,0.82,car_209,1020,296,1155,409,no,0,0,0,0,0,
1683,car,0.40,car_224,1154,305,1209,351,no,0,0,0,0,0,
1683,person,0.61,person_185,831,287,870,375,no,0,0,0,0,0,
1683,person,0.48,person_214,1723,320,1770,407,no,0,0,0,0,0,
1683,person,0.44,person_112,874,283,908,379,no,0,0,0,0,0,
1684,car,0.86,car_201,1318,265,1777,622,si,0.08,1582,512,1687,544,ET
1684,car,0.84,car_209,1019,295,1151,410,no,0,0,0,0,0,
1684,car,0.47,car_224,1150,304,1210,350,no,0,0,0,0,0,
1684,person,0.62,person_185,831,288,870,376,no,0,0,0,0,0,
1684,person,0.56,person_214,1726,320,1771,407,no,0,0,0,0,0,
1684,person,0.49,person_112,875,284,908,379,no,0,0,0,0,0,
1685,car,0.89,car_201,1334,260,1811,636,si,0.08,1609,523,1724,555,ET
1685,car,0.74,car_209,1013,296,1146,413,no,0,0,0,0,0,
1685,car,0.51,car_224,1149,303,1210,351,no,0,0,0,0,0,
1685,person,0.65,person_185,831,290,870,377,no,0,0,0,0,0,
1685,person,0.51,person_112,875,285,909,379,no,0,0,0,0,0,
1686,car,0.90,car_201,1340,259,1847,656,si,0.07,1638,533,1758,567,ET
1686,car,0.77,car_209,999,295,1147,414,no,0,0,0,0,0,
1686,car,0.52,car_224,1148,303,1210,352,no,0,0,0,0,0,
1686,person,0.66,person_185,832,292,871,377,no,0,0,0,0,0,
1686,person,0.49,person_112,876,284,910,379,no,0,0,0,0,0,
1687,car,0.91,car_201,1363,256,1878,674,si,0.07,1674,544,1799,579,ET
1687,car,0.75,car_209,992,292,1146,418,no,0,0,0,0,0,
1687,car,0.51,car_224,1147,302,1210,353,no,0,0,0,0,0,
1687,person,0.66,person_185,833,293,871,376,no,0,0,0,0,0,
1687,person,0.56,person_112,876,284,911,379,no,0,0,0,0,0,
1688,car,0.92,car_201,1372,256,1910,690,si,0.06,1711,554,1842,594,ET
1688,car,0.76,car_209,991,289,1141,422,no,0,0,0,0,0,
1688,car,0.51,car_224,1147,302,1210,355,no,0,0,0,0,0,
1688,person,0.64,person_185,834,292,872,377,no,0,0,0,0,0,
1688,person,0.51,person_112,877,284,912,379,no,0,0,0,0,0,
1689,car,0.92,car_201,1386,255,1920,700,si,0.06,1752,566,1896,611,ET
1689,car,0.79,car_209,990,288,1139,424,no,0,0,0,0,0,
1689,car,0.50,car_224,1147,302,1209,356,no,0,0,0,0,0,
1689,person,0.64,person_185,834,292,873,377,no,0,0,0,0,0,
1689,person,0.48,person_112,877,284,912,379,no,0,0,0,0,0,
1690,car,0.90,car_201,1391,253,1920,715,si,0.06,1800,581,1920,624,ET
1690,car,0.70,car_209,981,288,1133,425,no,0,0,0,0,0,
1690,car,0.51,car_224,1146,302,1209,357,no,0,0,0,0,0,
1690,person,0.66,person_185,834,291,873,378,no,0,0,0,0,0,
1691,car,0.90,car_201,1404,252,1920,740,no,0,0,0,0,0,
1691,car,0.71,car_209,975,288,1131,427,no,0,0,0,0,0,
1691,car,0.58,car_224,1145,301,1210,357,no,0,0,0,0,0,
1691,person,0.66,person_185,835,290,874,378,no,0,0,0,0,0,
1692,car,0.91,car_201,1412,254,1920,764,no,0,0,0,0,0,
1692,car,0.69,car_209,969,288,1128,428,no,0,0,0,0,0,
1692,car,0.64,car_224,1145,301,1208,358,no,0,0,0,0,0,
1692,person,0.66,person_185,839,289,874,377,no,0,0,0,0,0,
1692,person,0.46,person_112,879,283,914,379,no,0,0,0,0,0,
1693,car,0.91,car_201,1422,251,1920,784,no,0,0,0,0,0,
1693,car,0.71,car_209,962,289,1128,429,no,0,0,0,0,0,
1693,car,0.69,car_224,1144,301,1206,360,no,0,0,0,0,0,
1693,person,0.67,person_185,842,289,874,377,no,0,0,0,0,0,
1693,person,0.48,person_112,879,283,914,380,no,0,0,0,0,0,
1694,car,0.89,car_201,1450,252,1920,807,no,0,0,0,0,0,
1694,car,0.71,car_209,957,290,1127,429,no,0,0,0,0,0,
1694,car,0.71,car_224,1145,301,1206,360,no,0,0,0,0,0,
1694,person,0.67,person_185,844,289,874,377,no,0,0,0,0,0,
1694,person,0.48,person_112,880,284,914,380,no,0,0,0,0,0,
1695,car,0.90,car_201,1472,245,1920,834,no,0,0,0,0,0,
1695,car,0.71,car_209,950,290,1126,430,no,0,0,0,0,0,
1695,car,0.72,car_224,1146,301,1206,361,no,0,0,0,0,0,
1695,person,0.65,person_185,845,290,874,377,no,0,0,0,0,0,
1695,person,0.58,person_112,880,285,914,380,no,0,0,0,0,0,
1696,car,0.88,car_201,1492,245,1920,855,no,0,0,0,0,0,
1696,car,0.70,car_209,944,289,1124,431,no,0,0,0,0,0,
1696,car,0.73,car_224,1146,301,1206,362,no,0,0,0,0,0,
1696,car,0.64,car_227,1434,313,1511,378,no,0,0,0,0,0,
1696,person,0.66,person_185,846,292,875,376,no,0,0,0,0,0,
1696,person,0.55,person_112,880,285,915,379,no,0,0,0,0,0,
1697,car,0.85,car_201,1508,237,1920,859,no,0,0,0,0,0,
1697,car,0.72,car_209,934,288,1121,435,no,0,0,0,0,0,
1697,car,0.75,car_224,1146,301,1207,363,no,0,0,0,0,0,
1697,car,0.64,car_227,1434,312,1513,378,no,0,0,0,0,0,
1697,person,0.68,person_185,846,293,875,376,no,0,0,0,0,0,
1697,person,0.58,person_112,880,285,915,379,no,0,0,0,0,0,
1698,car,0.71,car_201,1534,238,1920,849,no,0,0,0,0,0,
1698,car,0.76,car_209,928,288,1115,436,no,0,0,0,0,0,
1698,car,0.76,car_224,1145,301,1207,364,no,0,0,0,0,0,
1698,car,0.62,car_227,1434,312,1513,378,no,0,0,0,0,0,
1698,person,0.67,person_185,846,294,875,376,no,0,0,0,0,0,
1698,person,0.55,person_112,880,285,915,378,no,0,0,0,0,0,
1699,car,0.76,car_201,1564,239,1920,844,no,0,0,0,0,0,
1699,car,0.77,car_209,922,287,1112,440,no,0,0,0,0,0,
1699,car,0.76,car_224,1144,301,1207,364,no,0,0,0,0,0,
1699,car,0.59,car_227,1434,312,1513,378,no,0,0,0,0,0,
1699,person,0.68,person_185,846,295,875,375,no,0,0,0,0,0,
1699,person,0.44,person_112,880,285,915,378,no,0,0,0,0,0,
1700,car,0.78,car_201,1592,239,1920,838,no,0,0,0,0,0,
1700,car,0.77,car_209,914,287,1109,444,no,0,0,0,0,0,
1700,car,0.78,car_224,1143,300,1207,365,no,0,0,0,0,0,
1700,car,0.58,car_227,1434,313,1513,377,no,0,0,0,0,0,
1700,person,0.68,person_185,846,294,875,376,no,0,0,0,0,0,
1701,car,0.78,car_201,1626,231,1920,837,no,0,0,0,0,0,
1701,car,0.76,car_209,905,284,1104,447,no,0,0,0,0,0,
1701,car,0.78,car_224,1140,299,1207,367,no,0,0,0,0,0,
1701,car,0.59,car_227,1435,313,1513,377,no,0,0,0,0,0,
1701,person,0.66,person_185,847,293,875,376,no,0,0,0,0,0,
1702,car,0.72,car_201,1660,220,1920,824,no,0,0,0,0,0,
1702,car,0.78,car_209,897,283,1102,450,no,0,0,0,0,0,
1702,car,0.80,car_224,1139,299,1208,369,no,0,0,0,0,0,
1702,car,0.57,car_227,1435,313,1512,377,no,0,0,0,0,0,
1702,person,0.62,person_185,846,291,876,376,no,0,0,0,0,0,
1703,car,0.56,car_201,1716,223,1920,836,no,0,0,0,0,0,
1703,car,0.80,car_209,881,284,1099,455,no,0,0,0,0,0,
1703,car,0.79,car_224,1140,299,1209,368,no,0,0,0,0,0,
1703,car,0.59,car_227,1434,313,1512,377,no,0,0,0,0,0,
1703,person,0.66,person_185,845,289,876,376,no,0,0,0,0,0,
1704,car,0.81,car_209,873,283,1092,460,si,1.00,925,392,983,415,OL
1704,car,0.78,car_224,1139,299,1210,368,no,0,0,0,0,0,
1704,car,0.58,car_227,1434,313,1513,377,no,0,0,0,0,0,
1704,person,0.52,person_185,841,286,876,377,no,0,0,0,0,0,
1704,person,0.65,person_214,1758,321,1805,412,no,0,0,0,0,0,
1705,car,0.81,car_209,852,283,1086,461,si,1.00,916,393,975,416,OL
1705,car,0.78,car_224,1139,299,1210,367,no,0,0,0,0,0,
1705,car,0.58,car_227,1434,312,1513,377,no,0,0,0,0,0,
1705,person,0.72,person_214,1758,318,1806,411,no,0,0,0,0,0,
1706,car,0.82,car_209,833,282,1079,467,si,1.00,905,396,963,420,OL
1706,car,0.79,car_224,1139,300,1210,367,no,0,0,0,0,0,
1706,car,0.60,car_227,1434,312,1513,377,no,0,0,0,0,0,
1706,person,0.75,person_214,1760,319,1809,410,no,0,0,0,0,0,
1707,car,0.82,car_209,818,280,1071,471,si,1.00,892,399,952,422,OL
1707,car,0.79,car_224,1138,300,1210,368,no,0,0,0,0,0,
1707,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1707,person,0.74,person_214,1760,321,1807,410,no,0,0,0,0,0,
1708,car,0.82,car_209,806,278,1064,476,si,0.50,879,401,940,425,OL
1708,car,0.78,car_224,1137,300,1209,368,no,0,0,0,0,0,
1708,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1708,person,0.77,person_214,1761,322,1807,412,no,0,0,0,0,0,
1709,car,0.80,car_209,791,278,1064,482,no,0,0,0,0,0,
1709,car,0.78,car_224,1135,299,1209,369,no,0,0,0,0,0,
1709,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1709,person,0.73,person_214,1762,322,1810,413,no,0,0,0,0,0,
1710,car,0.81,car_209,774,274,1057,489,no,0,0,0,0,0,
1710,car,0.78,car_224,1134,299,1209,369,no,0,0,0,0,0,
1710,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1710,person,0.69,person_214,1762,322,1811,414,no,0,0,0,0,0,
1711,car,0.82,car_209,760,272,1052,497,no,0,0,0,0,0,
1711,car,0.77,car_224,1133,299,1208,370,no,0,0,0,0,0,
1711,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1711,person,0.71,person_214,1763,322,1812,416,no,0,0,0,0,0,
1712,car,0.83,car_209,741,274,1045,500,si,1.00,818,417,884,440,EE
1712,car,0.77,car_224,1133,299,1207,369,no,0,0,0,0,0,
1712,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1712,person,0.66,person_214,1763,324,1812,414,no,0,0,0,0,0,
1713,car,0.84,car_209,719,274,1036,508,si,1.00,803,421,870,444,EE
1713,car,0.79,car_224,1131,300,1207,370,no,0,0,0,0,0,
1713,car,0.58,car_227,1434,312,1513,377,no,0,0,0,0,0,
1713,person,0.62,person_214,1764,325,1812,413,no,0,0,0,0,0,
1714,car,0.83,car_209,701,270,1028,515,si,1.00,779,425,849,450,EE
1714,car,0.80,car_224,1131,300,1207,370,no,0,0,0,0,0,
1714,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1714,person,0.58,person_214,1766,325,1813,414,no,0,0,0,0,0,
1715,car,0.85,car_209,682,268,1022,522,si,1.00,754,428,830,456,EE
1715,car,0.78,car_224,1131,300,1208,369,no,0,0,0,0,0,
1715,car,0.59,car_227,1434,312,1513,377,no,0,0,0,0,0,
1715,person,0.52,person_214,1768,327,1815,413,no,0,0,0,0,0,
1716,car,0.85,car_209,661,269,1015,532,si,0.50,729,432,808,461,EE
1716,car,0.78,car_224,1130,300,1209,369,no,0,0,0,0,0,
1716,car,0.57,car_227,1434,312,1513,377,no,0,0,0,0,0,
1716,person,0.54,person_214,1770,328,1816,413,no,0,0,0,0,0,
1717,car,0.86,car_209,622,267,1003,542,si,0.50,704,442,784,470,EE
1717,car,0.77,car_224,1129,300,1209,371,no,0,0,0,0,0,
1717,car,0.57,car_227,1436,314,1513,377,no,0,0,0,0,0,
1717,person,0.58,person_214,1772,327,1817,414,no,0,0,0,0,0,
1718,car,0.86,car_209,589,268,996,554,si,0.50,676,449,762,479,EE
1718,car,0.77,car_224,1126,301,1209,373,no,0,0,0,0,0,
1718,car,0.55,car_227,1436,314,1513,377,no,0,0,0,0,0,
1718,person,0.62,person_214,1774,325,1819,415,no,0,0,0,0,0,
1719,car,0.85,car_209,552,266,991,564,si,0.50,640,453,737,485,EE
1719,car,0.78,car_224,1125,300,1208,374,no,0,0,0,0,0,
1719,car,0.58,car_227,1436,315,1513,377,no,0,0,0,0,0,
1719,person,0.64,person_214,1774,322,1824,415,no,0,0,0,0,0,
1720,car,0.85,car_209,514,262,982,579,si,0.50,607,462,707,494,EE
1720,car,0.78,car_224,1123,299,1208,376,no,0,0,0,0,0,
1720,car,0.58,car_227,1436,315,1513,377,no,0,0,0,0,0,
1720,person,0.63,person_214,1775,320,1826,414,no,0,0,0,0,0,
1721,car,0.92,car_209,473,258,966,595,si,0.50,568,471,671,504,EE
1721,car,0.78,car_224,1123,299,1208,377,no,0,0,0,0,0,
1721,car,0.58,car_227,1436,315,1513,377,no,0,0,0,0,0,
1721,person,0.64,person_214,1775,321,1827,416,no,0,0,0,0,0,
1722,car,0.89,car_209,430,254,949,604,si,0.50,521,481,633,517,EE
1722,car,0.75,car_224,1122,299,1207,377,no,0,0,0,0,0,
1722,car,0.58,car_227,1436,315,1513,377,no,0,0,0,0,0,
1722,person,0.61,person_214,1774,322,1828,419,no,0,0,0,0,0,
1723,car,0.91,car_209,372,251,931,629,si,0.33,468,491,589,529,EE
1723,car,0.75,car_224,1122,299,1207,377,no,0,0,0,0,0,
1723,car,0.58,car_227,1436,315,1513,377,no,0,0,0,0,0,
1723,person,0.59,person_214,1773,323,1829,420,no,0,0,0,0,0,
1724,car,0.91,car_209,307,249,916,657,si,0.25,409,502,539,543,EE
1724,car,0.75,car_224,1121,298,1206,378,no,0,0,0,0,0,
1724,car,0.59,car_227,1436,315,1513,377,no,0,0,0,0,0,
1724,person,0.62,person_214,1773,323,1828,418,no,0,0,0,0,0,
1725,car,0.92,car_209,250,249,903,681,no,0,0,0,0,0,
1725,car,0.76,car_224,1119,298,1205,380,no,0,0,0,0,0,
1725,car,0.59,car_227,1436,315,1513,377,no,0,0,0,0,0,
1725,person,0.62,person_214,1774,323,1830,416,no,0,0,0,0,0,
1726,car,0.91,car_209,165,238,879,714,no,0,0,0,0,0,
1726,car,0.76,car_224,1119,297,1205,380,no,0,0,0,0,0,
1726,car,0.60,car_227,1436,315,1513,377,no,0,0,0,0,0,
1726,person,0.61,person_214,1775,324,1833,414,no,0,0,0,0,0,
1727,car,0.93,car_209,72,237,861,754,no,0,0,0,0,0,
1727,car,0.75,car_224,1116,297,1204,381,no,0,0,0,0,0,
1727,car,0.60,car_227,1436,315,1513,377,no,0,0,0,0,0,
1727,person,0.56,person_214,1776,325,1834,413,no,0,0,0,0,0,
1728,car,0.90,car_209,13,224,834,806,no,0,0,0,0,0,
1728,car,0.77,car_224,1115,297,1204,381,no,0,0,0,0,0,
1728,car,0.60,car_227,1436,315,1513,377,no,0,0,0,0,0,
1728,person,0.59,person_214,1777,326,1835,413,no,0,0,0,0,0,
1729,car,0.91,car_209,0,213,803,857,no,0,0,0,0,0,
1729,car,0.76,car_224,1113,297,1204,383,no,0,0,0,0,0,
1729,car,0.59,car_227,1436,314,1513,378,no,0,0,0,0,0,
1729,person,0.51,person_214,1779,327,1836,415,no,0,0,0,0,0,
1730,car,0.90,car_209,0,208,776,898,no,0,0,0,0,0,
1730,car,0.76,car_224,1112,296,1203,384,no,0,0,0,0,0,
1730,car,0.58,car_227,1436,314,1513,378,no,0,0,0,0,0,
1730,person,0.63,person_214,1780,326,1836,415,no,0,0,0,0,0,
1730,person,0.48,person_234,861,298,896,376,no,0,0,0,0,0,
1731,car,0.88,car_209,0,203,743,961,no,0,0,0,0,0,
1731,car,0.76,car_224,1109,297,1202,386,no,0,0,0,0,0,
1731,car,0.58,car_227,1436,314,1513,378,no,0,0,0,0,0,
1731,person,0.57,person_214,1783,326,1838,414,no,0,0,0,0,0,
1731,person,0.44,person_234,862,298,897,376,no,0,0,0,0,0,
1732,car,0.87,car_209,0,200,702,1027,no,0,0,0,0,0,
1732,car,0.78,car_224,1106,297,1201,387,no,0,0,0,0,0,
1732,car,0.60,car_227,1436,314,1512,378,no,0,0,0,0,0,
1732,person,0.57,person_214,1785,325,1839,414,no,0,0,0,0,0,
1732,person,0.48,person_234,862,298,897,376,no,0,0,0,0,0,
1733,car,0.72,car_209,0,200,664,1014,no,0,0,0,0,0,
1733,car,0.76,car_224,1103,296,1200,388,no,0,0,0,0,0,
1733,car,0.58,car_227,1436,314,1512,378,no,0,0,0,0,0,
1733,person,0.43,person_214,1788,326,1844,417,no,0,0,0,0,0,
1733,person,0.46,person_234,865,301,897,374,no,0,0,0,0,0,
1734,car,0.70,car_209,0,196,619,965,no,0,0,0,0,0,
1734,car,0.78,car_224,1101,295,1199,389,no,0,0,0,0,0,
1734,car,0.58,car_227,1436,314,1512,378,no,0,0,0,0,0,
1734,person,0.48,person_214,1791,326,1846,418,no,0,0,0,0,0,
1734,person,0.45,person_234,867,303,898,373,no,0,0,0,0,0,
1735,car,0.60,car_209,0,171,548,956,no,0,0,0,0,0,
1735,car,0.78,car_224,1098,295,1198,392,no,0,0,0,0,0,
1735,car,0.59,car_227,1436,314,1512,378,no,0,0,0,0,0,
1735,person,0.49,person_234,869,304,898,372,no,0,0,0,0,0,
1736,car,0.50,car_209,0,172,462,981,no,0,0,0,0,0,
1736,car,0.78,car_224,1097,295,1197,392,no,0,0,0,0,0,
1736,car,0.59,car_227,1435,314,1512,378,no,0,0,0,0,0,
1736,person,0.55,person_234,869,303,899,372,no,0,0,0,0,0,
1737,car,0.59,car_209,0,175,359,1018,no,0,0,0,0,0,
1737,car,0.78,car_224,1093,294,1196,394,no,0,0,0,0,0,
1737,car,0.58,car_227,1436,314,1513,378,no,0,0,0,0,0,
1737,person,0.56,person_234,869,301,899,372,no,0,0,0,0,0,
1738,car,0.79,car_224,1088,295,1195,396,no,0,0,0,0,0,
1738,car,0.59,car_227,1435,314,1512,378,no,0,0,0,0,0,
1738,person,0.56,person_234,869,300,900,372,no,0,0,0,0,0,
1739,car,0.81,car_224,1085,294,1194,397,no,0,0,0,0,0,
1739,car,0.58,car_227,1436,314,1512,378,no,0,0,0,0,0,
1739,person,0.61,person_234,870,299,899,372,no,0,0,0,0,0,
1739,person,0.43,person_235,865,299,905,380,no,0,0,0,0,0,
1740,car,0.80,car_224,1081,295,1193,398,no,0,0,0,0,0,
1740,car,0.59,car_227,1436,314,1512,379,no,0,0,0,0,0,
1740,person,0.61,person_234,871,299,899,373,no,0,0,0,0,0,
1740,person,0.42,person_235,865,298,905,380,no,0,0,0,0,0,
1741,car,0.79,car_224,1079,296,1191,397,no,0,0,0,0,0,
1741,car,0.58,car_227,1436,314,1512,378,no,0,0,0,0,0,
1741,person,0.60,person_234,871,297,899,373,no,0,0,0,0,0,
1741,person,0.43,person_235,866,297,906,380,no,0,0,0,0,0,
1742,car,0.78,car_224,1078,294,1190,399,no,0,0,0,0,0,
1742,car,0.59,car_227,1436,314,1513,378,no,0,0,0,0,0,
1742,person,0.63,person_234,871,294,900,374,no,0,0,0,0,0,
1742,person,0.44,person_235,866,294,907,382,no,0,0,0,0,0,
1743,car,0.78,car_224,1077,295,1190,400,no,0,0,0,0,0,
1743,car,0.60,car_227,1436,314,1512,378,no,0,0,0,0,0,
1743,person,0.62,person_234,872,292,900,373,no,0,0,0,0,0,
1743,person,0.43,person_235,866,291,907,381,no,0,0,0,0,0,
1743,person,0.56,person_237,905,288,936,377,no,0,0,0,0,0,
1744,car,0.79,car_224,1076,295,1188,401,no,0,0,0,0,0,
1744,car,0.60,car_227,1436,315,1512,378,no,0,0,0,0,0,
1744,person,0.58,person_234,872,290,900,373,no,0,0,0,0,0,
1744,person,0.41,person_235,867,287,908,380,no,0,0,0,0,0,
1744,person,0.60,person_237,905,288,936,376,no,0,0,0,0,0,
1745,car,0.79,car_224,1074,295,1187,400,no,0,0,0,0,0,
1745,car,0.61,car_227,1436,315,1512,378,no,0,0,0,0,0,
1745,person,0.57,person_234,872,289,901,372,no,0,0,0,0,0,
1745,person,0.62,person_237,906,288,937,376,no,0,0,0,0,0,
1746,car,0.78,car_224,1073,295,1187,402,no,0,0,0,0,0,
1746,car,0.61,car_227,1436,315,1512,378,no,0,0,0,0,0,
1746,person,0.55,person_234,873,291,901,372,no,0,0,0,0,0,
1746,person,0.60,person_237,906,290,937,375,no,0,0,0,0,0,
1747,car,0.78,car_224,1072,294,1187,403,no,0,0,0,0,0,
1747,car,0.60,car_227,1436,315,1512,378,no,0,0,0,0,0,
1747,person,0.55,person_234,873,292,901,372,no,0,0,0,0,0,
